1.517306	2.731151	OTWORZ
2.731151	3.540381	WLACZ
4.147303	5.259994	SWIATLO
5.259994	6.574993	TELEWIZOR
7.283069	8.294606	ZAMKNIJ
8.294606	9.609605	KUCHNI
9.609605	10.519988	NA
10.519988	11.834987	DRZWI
11.834987	13.453447	LAZIENCE
13.453447	14.464984	WYLACZ
14.464984	15.779982	W
15.779982	16.791520	OKNO
16.791520	18.106518	PIEKARNIK
18.106518	19.219209	ROLETY
19.219209	20.938823	TEMPERATURE
20.938823	21.950360	RADIO
21.950360	23.063051	DO
23.063051	24.276896	POKOJU
24.276896	25.591895	USTAW
25.591895	26.906893	SYPIALNI
26.906893	28.221892	PRALKE
28.221892	29.233429	GARAZU
29.233429	30.851889	ALARM
30.851889	31.863426	BRAME
31.863426	33.279578	CZAJNIK
33.279578	34.594577	ZGAS
34.594577	35.707268	ZAPAL
35.707268	36.921113	SALONIE
36.921113	38.134958	WODE
38.134958	39.753417	KOMPUTER
39.753417	40.764955	PODNIES
40.764955	42.079953	ZWIEKSZ
42.079953	43.496105	OGRZEWANIE
43.496105	45.114565	PRZEDPOKOJU
45.519180	47.036486	KLIMATYZACJE
47.542255	48.654946	ZMIEN
48.654946	49.868791	OKNA
49.868791	51.386097	MUZYKE
51.386097	53.206864	ZMYWARKE
53.206864	54.623016	PIWNICY
54.623016	56.140322	ZMNIEJSZ
56.140322	57.758782	ZASLON
57.758782	59.073780	KANAL
59.073780	60.388779	OPUSC
60.388779	61.804931	ZASUN
61.804931	63.018776	LODOWKE
63.018776	64.536082	ZAGOTUJ
64.536082	65.749927	PODLEJ
65.749927	67.166079	BUDZIK
67.570694	68.784539	ZALUZJE
68.784539	69.998384	PODGLOSNIJ
70.402999	71.819151	KAWE
72.223766	73.032996	O
73.032996	74.550302	ODSLON
74.550302	75.966454	EKSPRES
75.966454	77.382606	JEDEN
77.382606	78.596451	KORYTARZU
78.596451	80.214911	GARAZ
80.214911	81.529909	STRYCHU
81.529909	83.148369	PRZYCIEMNIJ
84.463367	85.778366	UCHYL
85.778366	87.295672	ROZJASNIJ
87.295672	89.217593	ZABLOKUJ
89.217593	90.431438	STOPNI
90.431438	91.847590	ZROB
91.847590	93.162589	DOMU
93.162589	94.376433	HERBATE
94.376433	96.096047	PRZYGOTUJ
96.500662	97.512199	SCHODACH
97.512199	99.231813	PODAJ
99.231813	100.344504	SUSZARKE
100.344504	102.064117	WEJSCIOWE
102.064117	103.480269	LAZIENKI
103.480269	105.098729	WODY
105.098729	106.514881	ZEWNATRZ
106.514881	107.425265	DWA
107.931034	109.043725	ZADZWON
109.043725	110.257570	SPUSC
110.257570	111.774876	CZTERY
111.774876	113.089874	GLOSNIEJ
113.089874	114.506026	PROGRAM
114.506026	115.618717	SCISZ
115.618717	116.832562	STOPIEN
116.832562	118.147561	Z
118.147561	119.563713	GARDEROBIE
119.563713	120.979865	ZAKREC
120.979865	121.890249	LAMPKE
122.396018	123.407555	TARASIE
123.812170	125.026015	LOZKO
125.026015	126.543321	GABINECIE
126.543321	128.060627	KWIATKI
128.465242	130.083701	OSWIETLENIE
130.488316	131.398700	TRZY
131.398700	132.814852	STACJE
132.814852	134.332158	ODBLOKUJ
134.332158	135.748310	PALNIK
135.748310	136.962155	CISZEJ
136.962155	138.176000	OKAP
