1.884720	2.949997	OTWORZ
2.949997	3.851385	WLACZ
3.851385	4.998606	SWIATLO
4.998606	6.227772	TELEWIZOR
6.227772	7.293048	ZAMKNIJ
7.784714	8.604158	KUCHNI
8.604158	9.669435	NA
9.669435	10.652767	DRZWI
10.652767	11.881933	LAZIENCE
11.881933	12.947209	WYLACZ
13.356931	14.094430	W
14.094430	15.159707	OKNO
15.159707	16.306928	PIEKARNIK
16.306928	17.454149	ROLETY
17.454149	18.437482	TEMPERATURE
19.502758	20.486091	RADIO
20.158313	21.141646	DO
21.141646	22.370811	POKOJU
22.370811	23.436088	USTAW
23.436088	24.419420	SYPIALNI
24.419420	25.484697	PRALKE
25.484697	26.468029	GARAZU
26.468029	27.451362	ALARM
27.451362	28.434694	BRAME
28.762471	29.499971	CZAJNIK
29.499971	30.647192	ZGAS
30.647192	31.548580	ZAPAL
31.548580	32.613857	SALONIE
32.613857	33.843022	WODE
33.843022	34.662466	KOMPUTER
34.990243	36.055520	PODNIES
36.055520	36.874963	ZWIEKSZ
36.874963	38.186073	OGRZEWANIE
38.186073	39.251350	PRZEDPOKOJU
39.251350	40.644404	KLIMATYZACJE
40.644404	41.709681	ZMIEN
41.709681	42.693013	OKNA
42.693013	43.676346	MUZYKE
43.676346	44.987455	ZMYWARKE
44.987455	45.888843	PIWNICY
45.888843	47.036064	ZMNIEJSZ
47.036064	48.183286	ZASLON
48.183286	49.084673	KANAL
49.494395	50.149950	OPUSC
50.149950	51.379116	ZASUN
51.379116	52.608281	LODOWKE
52.608281	53.837447	ZAGOTUJ
53.837447	54.820779	PODLEJ
54.411057	55.722167	BUDZIK
55.722167	56.869388	ZALUZJE
56.869388	58.098553	PODGLOSNIJ
58.098553	58.917997	KAWE
59.245775	59.901329	O
59.901329	61.048551	ODSLON
61.048551	62.113827	EKSPRES
62.113827	63.015215	JEDEN
63.342993	64.162436	KORYTARZU
64.162436	65.227713	GARAZ
65.227713	66.374934	STRYCHU
66.374934	67.440211	PRZYCIEMNIJ
68.505488	69.652709	UCHYL
69.652709	70.881874	ROZJASNIJ
70.881874	72.111040	ZABLOKUJ
72.111040	73.012428	STOPNI
73.340205	73.913816	ZROB
74.241593	75.224925	DOMU
75.224925	76.617980	HERBATE
76.617980	77.847145	PRZYGOTUJ
77.847145	78.912422	SCHODACH
78.912422	79.895754	PODAJ
79.895754	80.961031	SUSZARKE
80.961031	82.108252	WEJSCIOWE
82.108252	83.583250	LAZIENKI
83.583250	84.648527	WODY
84.648527	85.959637	ZEWNATRZ
85.959637	86.942969	DWA
87.352691	88.336023	ZADZWON
88.336023	89.647133	SPUSC
89.647133	90.466577	CZTERY
90.794354	91.941575	GLOSNIEJ
91.941575	93.006852	PROGRAM
93.006852	93.826296	SCISZ
93.826296	95.137406	STOPIEN
95.137406	96.284627	Z
96.284627	97.431848	GARDEROBIE
97.431848	98.824902	ZAKREC
98.824902	99.890179	LAMPKE
99.890179	100.955455	TARASIE
100.955455	102.020732	LOZKO
102.020732	103.577675	GABINECIE
103.577675	104.561007	KWIATKI
104.561007	105.872117	OSWIETLENIE
105.872117	106.691561	TRZY
106.691561	108.084615	STACJE
108.084615	109.149892	ODBLOKUJ
109.149892	110.051280	PALNIK
110.051280	111.034612	CISZEJ
111.034612	111.854056	OKAP
