1.932693	3.187248	OTWORZ
3.628037	4.611337	WLACZ
5.323382	6.54403	SWIATLO
6.917006	8.239375	TELEWIZOR
8.578444	9.866906	ZAMKNIJ
10.307695	11.392716	KUCHNI
11.867412	12.715085	NA
13.325409	14.173081	DRZWI
14.919033	16.139681	LAZIENCE
16.546563	17.699398	WYLACZ
18.241908	19.021767	W
19.598184	20.61539	OKNO
21.59869	22.785432	PIEKARNIK
23.395756	24.616404	ROLETY
25.0911	26.413469	TEMPERATURE
26.989886	28.041	RADIO
28.617417	29.363369	DO
30.0076	31.024806	POKOJU
31.465596	32.51671	USTAW
32.923592	34.483309	SYPIALNI
35.534423	36.788978	PRALKE
37.195861	38.246974	GARAZU
39.06074	40.179667	ALARM
40.552643	41.535943	BRAME
42.11236	43.197381	CZAJNIK
43.672077	44.723191	ZGAS
45.401329	46.554163	ZAPAL
47.096673	48.317321	SALONIE
48.893739	49.978759	WODE
50.521269	51.843638	KOMPUTER
52.58959	53.708517	PODNIES
54.081493	55.539489	ZWIEKSZ
55.980279	57.404368	OGRZEWANIE
57.879065	59.370968	PRZEDPOKOJU
59.879572	61.405382	KLIMATYZACJE
61.913985	63.100726	ZMIEN
63.643237	64.728257	OKNA
65.711557	67.033926	MUZYKE
67.406902	68.830991	ZMYWARKE
69.237874	70.560243	PIWNICY
71.475729	72.865911	ZMNIEJSZ
73.510142	74.866418	ZASLON
75.61237	76.765204	KANAL
77.545062	78.697897	OPUSC
79.376035	80.766217	ZASUN
81.1731	82.461562	LODOWKE
83.207513	84.66551	ZAGOTUJ
85.275834	86.326948	PODLEJ
86.937272	88.090106	BUDZIK
88.632616	89.988892	ZALUZJE
90.429681	91.785957	PODGLOSNIJ
92.294561	93.311767	KAWE
93.922091	94.634136	O
95.515715	96.736363	ODSLON
97.312781	98.669056	EKSPRES
99.143753	100.330494	JEDEN
100.839097	102.263187	KORYTARZU
102.737883	103.992438	GARAZ
104.433228	105.687783	STRYCHU
106.128573	107.450941	PRZYCIEMNIJ
109.926145	111.112886	UCHYL
111.72321	113.113392	ROZJASNIJ
113.554182	115.079992	ZABLOKUJ
115.792037	117.046592	STOPNI
118.063799	119.081005	ZROB
119.860864	120.979791	DOMU
121.657929	123.082019	HERBATE
125.489408	126.879591	PRZYGOTUJ
127.354287	128.608842	SCHODACH
129.388701	130.405907	PODAJ
131.151859	132.542042	SUSZARKE
133.254086	134.542548	WEJSCIOWE
135.2885	136.576962	LAZIENKI
137.221193	138.34012	WODY
138.88263	140.340627	ZEWNATRZ
141.086578	141.934251	DWA
142.748016	144.206013	ZADZWON
144.88415	146.104798	SPUSC
146.986378	148.139212	CZTERY
148.919071	150.241439	GLOSNIEJ
150.987391	152.208039	PROGRAM
152.953991	153.971197	SCISZ
154.784963	156.175145	STOPIEN
156.683749	157.463607	Z
158.446907	159.83709	GARDEROBIE
160.515228	161.701969	ZAKREC
162.583548	163.702476	LAMPKE
164.584055	165.770796	TARASIE
166.550654	167.703489	LOZKO
168.313813	169.670089	GABINECIE
170.789016	171.94185	KWIATKI
172.789523	174.417053	OSWIETLENIE
175.061284	175.908957	TRZY
176.892257	178.146812	STACJE
178.587601	179.977784	ODBLOKUJ
180.791549	181.87657	PALNIK
182.588614	183.741449	CISZEJ
184.4874	185.538514	OKAP
