0.644186	1.399759	OTWORZ
1.882966	2.559657	WLACZ
3.118662	3.883617	SWIATLO
4.295516	5.124217	TELEWIZOR
5.825426	6.673741	ZAMKNIJ
7.051315	7.683874	KUCHNI
8.389986	8.811692	NA
9.483479	9.998352	DRZWI
10.581876	11.479227	LAZIENCE
11.832283	12.660984	WYLACZ
12.945390	13.411228	W
14.210508	14.877391	OKNO
15.480529	16.417108	PIEKARNIK
16.745647	17.510602	ROLETY
18.054896	18.922826	TEMPERATURY
19.589710	20.192847	RADIO
20.795985	21.296147	DO
21.972838	22.693661	POKOJU
23.350738	24.061753	USTAW
24.851226	25.714252	SYPIALNI
26.410557	27.190223	PRALKE
27.670771	28.440630	GARAZU
29.254620	29.803819	ALARM
30.544256	31.176814	BRAME
31.667170	32.387993	CZAJNIK
32.907770	33.510908	ZGAS
34.275862	35.065335	ZAPAL
35.619437	36.418717	SALONIE
37.144443	37.752484	WODE
38.282068	39.071541	KOMPUTER
39.816882	40.557319	PODNIES
41.165360	41.930315	ZWIEKSZ
42.641330	43.509260	OGRZEWANIE
44.156529	45.063687	PRZEDPOKOJU
45.549140	46.623019	KLIMATYZACJA
47.137892	47.824390	ZMIEN
48.677609	49.310168	OKNA
49.923112	50.639032	MUZYKE
51.237266	52.134616	ZMYWARKE
52.830922	53.586069	PIWNICY 
54.257857	55.037522	ZMIEJSZ
55.679888	56.469361	ZASLON
57.101920	57.763900	KANAL
58.523951	59.274195	OPUSC
59.867526	60.647191	ZASUN
61.132643	61.838755	LODOWKE
62.554720	63.495591	ZAGOTUJ
64.025742	64.736758	PODLEJ
65.442870	66.075429	BUDZIK
66.565784	67.384678	ZALUZJE
67.953491	68.880263	PODGLOSNIJ
69.473593	70.066924	KAWE
70.733808	71.135899	O
71.964600	72.685423	ODSLON
73.411150	74.254561	EKSPRES
74.583100	75.294115	JEDEN
75.931578	76.858350	KORYTARZU
77.255538	77.917518	GARAZ
78.417681	79.310129	STRYCHU
79.942687	80.908688	PRZYCIEMNIJ
81.085216	81.810943	PRZYCISZ
82.463116	83.125096	UCHYL
83.620355	84.659909	ROZJASNIJ
85.155168	86.067230	ZABLOKUJ
86.748824	87.616754	STOPNI
88.249313	88.891679	ZROB
89.558562	90.166603	DOMU
90.612827	91.363071	HERBATE
91.887752	92.613478	SPRAWDZ
93.412758	94.246363	PRZYGOTUJ
95.016221	95.830212	SCHODACH
96.580456	97.227725	PODAJ
97.924030	98.806671	SUSZARKE
99.365676	100.267930	WEJSCIOWE
100.777900	101.724287	LAZIENKI
102.445110	103.195354	WODY
103.975019	104.847853	ZEWNATRZ
105.666747	106.196331	DWA
107.034839	107.824312	ZADZWON
108.476485	109.231632	SPUSC
110.045623	110.761542	CZTERY
111.291126	112.124731	GLOSNIEJ
112.747483	113.502630	PROGRAM
113.816458	114.453920	SCISZ
115.258104	116.106419	STOPIEN
116.582064	117.028288	Z
117.449994	118.386573	GARDEROBIE
118.989711	119.842929	ZAKREC
120.328382	121.112951	LAMPKE
121.765124	122.539886	TARASIE
123.118505	123.839328	LOZKO 
124.501308	125.418274	GABINECIE
125.972376	126.820691	KWIATKI
127.482671	128.394733	OSWIETLENIE
129.017484	129.581393	TRZY
130.218856	131.052460	STACJE
131.635984	132.557852	ODBLOKUJ
134.259387	134.936077	PALNIK
135.343073	135.951114	CISZEJ
136.299266	136.931825	OKAP
