1.203089	1.938309	otworz
2.623401	3.291784	wlacz
3.976876	4.795645	swiatlo
5.514156	6.433182	telewizor
7.251950	8.070719	zamknij
8.755811	9.474322	kuchnia
10.042447	10.443477	na
11.161988	11.730113	drzwi
12.565591	13.467908	lazience
14.119581	14.854801	wylacz
15.556603	15.974342	w
16.793111	17.461493	okno
18.246843	18.931935	piekarnik
19.750703	20.502634	rolety
21.889527	22.825263	temperature
23.627322	24.195447	radio
24.964087	25.398535	do
26.367690	27.169749	pokoju
28.640191	29.392121	ustaw
30.144051	31.096496	sypialni
32.082361	32.851000	pralke
33.552802	34.371571	garazu
35.273887	35.858722	alarm
36.543814	37.212196	brame
38.248189	38.849734	czajnik
40.737914	41.389587	zgas
42.091389	42.926867	zapal
43.896021	44.681371	salonie
45.767493	46.402456	wode
47.605544	48.541280	komputer
49.309920	50.045141	podnies
50.713523	51.582420	zwieksz
52.351060	53.253377	ogrzewanie
54.105564	55.141557	przedpokoju
56.010455	57.129995	klimatyzacje
57.948764	58.617146	zmien
59.486044	60.187845	okna
61.023323	61.808673	muzyke
62.577313	63.613306	zmywarke
64.682718	65.568324	piwnicy
66.303545	67.072185	zmniejsz
67.807406	68.592755	zaslon
69.578620	70.163454	kanal
71.249576	72.101764	opusc
72.820275	73.522076	zasun
74.457812	75.410257	lodowke
76.412831	77.381985	zagotuj
78.250883	78.952684	podlej
79.855001	80.590221	budzik
81.342152	82.328016	zaluzje
83.196913	84.199487	podglosnij
85.235480	85.853734	kawe
86.789469	87.207208	o
88.243201	89.061970	odslon
90.114672	90.883312	ekspres
91.819048	92.520849	jeden
93.490004	94.492578	korytarzu
95.495151	96.180244	garaz
96.965593	97.801071	strychu
98.636549	99.605704	przyciemnij
102.346072	103.014455	uchyl
103.799804	104.852507	rozjasnij
105.721404	106.657139	zablokuj
107.475908	108.277967	stopni
109.196993	109.748409	zrob
110.483629	111.152012	domu
111.920652	112.856387	herbate
115.112178	116.031204	przygotuj
117.117326	117.986223	schodach
118.804992	119.356407	podaj
120.191885	121.194459	suszarke
121.912970	122.831996	wejsciowe
123.700893	124.703467	lazienki
125.555655	126.190618	wody
127.076225	128.028670	zewnatrz
128.780601	129.332016	dwa
130.200913	131.086520	zadzwon
131.855160	132.623800	spusc
133.509407	134.161080	cztery
135.063396	136.032551	glosniej
136.767772	137.502992	program
138.121246	138.923305	scisz
139.758783	140.627681	stopien
141.446449	141.897607	z
142.749795	143.718950	garderobie
144.587847	145.440035	zakrec
146.242094	147.060862	lampke
147.879631	148.681690	tarasie
149.433620	150.202260	lozko
151.004319	152.006893	gabinecie
152.976047	153.844945	kwiatki
154.513327	155.532611	oswietlenie
156.351379	156.886085	trzy
157.671435	158.423365	stacje
159.158586	160.077612	odblokuj
160.979928	161.631601	palnik
162.450370	163.252429	ciszej
164.021069	164.622613	okap
