1.687151	2.79651	OTWORZ
3.21252	4.229432	WLACZ
4.737889	5.939695	SWIATLO
6.193923	7.349506	TELEWIZOR
7.742404	8.94421	ZAMKNIJ
9.313996	10.330909	KUCHNI
10.816253	11.486491	NA
12.179841	13.058084	DRZWI
13.520317	14.675899	LAZIENCE
15.022574	15.900817	WYLACZ
16.247492	16.91773	W
17.518633	18.489322	OKNO
19.044002	20.107138	PIEKARNIK
20.476924	21.563172	ROLETY
21.909847	23.111653	TEMPERATURE
23.643221	24.637022	RADIO
25.122366	25.677046	DO
26.231726	27.248638	POKOJU
28.589114	29.467357	USTAW
30.022037	31.131396	SYPIALNI
31.593629	32.44876	PRALKE
33.211445	34.320804	GARAZU
34.944819	35.869285	ALARM
36.423965	37.394654	BRAME
37.926222	38.920023	CZAJNIK
39.567149	40.537839	ZGAS
41.023183	42.178766	ZAPAL
42.594776	43.819693	SALONIE
44.166368	45.160169	WODE
45.761072	46.893543	KOMPUTER
47.402	48.372689	PODNIES
49.08915	50.152286	ZWIEKSZ
50.660743	51.931883	OGRZEWANIE
52.555898	53.988821	PRZEDPOKOJU
54.589723	56.091981	KLIMATYZACJE
56.577326	57.548015	ZMIEN
58.125806	59.119607	OKNA
59.535617	60.668088	MUZYKE
60.945428	62.147234	ZMYWARKE
62.79436	63.973054	PIWNICY
64.597069	65.637093	ZMNIEJSZ
66.28422	67.486026	ZASLON
68.11004	69.2194	KANAL
69.797191	70.952774	OPUSC
71.438118	72.709259	ZASUN
73.240827	74.627526	LODOWKE
75.806221	77.100473	ZAGOTUJ
78.024939	79.111187	PODLEJ
79.735202	80.937007	BUDZIK
81.561022	82.993945	ZALUZJE
83.617959	85.073993	PODGLOSNIJ
85.605561	86.622474	KAWE
87.246489	87.778057	O
88.748746	89.858105	ODSLON
90.505232	91.776373	EKSPRES
92.608392	93.763975	JEDEN
94.226208	95.636019	KORYTARZU
96.260033	97.508062	GARAZ
98.085854	99.195213	STRYCHU
99.749893	100.97481	PRZYCIEMNIJ
103.863767	104.834456	UCHYL
105.620252	107.053175	ROZJASNIJ
107.561631	109.179447	ZABLOKUJ
109.687903	110.866598	STOPNI
111.999069	112.969758	ZROB
113.570661	114.587574	DOMU
115.188477	116.367171	HERBATE
118.262326	119.625914	PRZYGOTUJ
120.018812	121.197506	SCHODACH
121.913968	122.884657	PODAJ
123.462448	124.895371	SUSZARKE
125.889172	127.275871	WEJSCIOWE
127.784327	129.147915	LAZIENKI
130.280386	131.297299	WODY
131.690197	133.284901	ZEWNATRZ
133.608464	134.440483	DWA
135.08761	136.35875	ZADZWON
136.844095	137.814785	SPUSC
138.554357	139.663717	CZTERY
140.26462	141.512649	 GLOSNIEJ
142.22911	143.33847	PROGRAM
143.846926	144.88695	SCISZ
145.487853	146.666548	STOPIEN
147.036334	147.775907	Z
148.469256	149.671062	GARDEROBIE
150.20263	151.427548	ZAKREC
151.982228	153.068475	LAMPKE
153.715602	154.848073	TARASIE
155.633869	156.720116	LOZKO
157.066791	158.430379	GABINECIE
159.100617	160.325534	KWIATKI
160.880214	162.266913	OSWIETLENIE
163.006486	163.792282	TRZY
164.46252	165.687438	STACJE
166.149671	167.374588	ODBLOKUJ
168.09105	169.154186	PALNIK
169.801312	170.980006	CISZEJ
171.419127	172.389817	OKAP
