1.019919	1.807226	otworz
2.326132	2.988185	wlacz
3.900744	4.795411	swiatlo
5.403784	6.262663	telewizor
7.175222	8.105675	zamknij
8.875088	9.590821	kuchni
10.234981	10.682314	na
11.415940	12.060100	drzwi
12.990552	13.849432	lazience
14.672525	15.388258	wylacz
16.050311	16.497644	w
17.284950	17.982790	okno
18.644842	19.396362	piekarnik
20.022628	20.774148	rolety
21.543561	22.670840	temperature
23.476040	24.138093	radio
24.907506	25.426412	do
26.356865	27.179958	pokoju
27.967264	28.593530	ustaw
29.362943	30.293396	sypialni
31.080702	31.868008	pralke
32.583741	33.299474	garazu
34.247820	34.891980	alarm
35.607713	36.287659	brame
37.271792	37.987525	czajnik
38.631684	39.401097	zgas
40.116830	40.814670	zapal
41.566189	42.442962	salonie
43.391308	44.142828	wode
45.109067	45.950053	komputer
46.916293	47.703599	podnies
48.544585	49.349785	zwieksz
50.137091	51.067544	ogrzewanie
51.926423	53.053703	przedpokoju
53.984155	55.200901	klimatyzacje
55.916634	56.560794	zmien
57.473353	58.117513	okna
59.137432	59.960525	muzyke
62.787670	63.861270	zmywarke
64.738042	65.579029	piwnicy
66.348441	67.225214	zmniejsz
67.994627	68.889293	zaslon
70.159719	70.732306	kanal
71.949052	72.700571	opusc
73.559451	74.364650	zasun
75.474036	76.404489	lodowke
77.657022	78.515901	zagotuj
79.482140	80.179980	podlej
81.253579	81.987206	budzik
82.738725	83.651285	zaluzje
84.653311	85.637444	podglosnij
86.889976	87.462563	kawe
88.482482	88.840348	o
90.021308	90.862294	odslon
91.918000	92.830559	ekspres
93.886265	94.548318	jeden
95.621918	96.552371	korytarzu
97.679650	98.502743	garaz
99.576342	100.417328	strychu
101.419354	102.403487	przyciemnij
105.499032	106.125298	uchyl
107.306258	108.415644	rozjasnij
109.381883	110.401803	zablokuj
111.385935	112.209028	stopni
113.300521	113.998360	zrob
114.910920	115.572973	domu
116.664466	117.612812	herbate
120.296810	121.191476	przygotuj
122.676622	123.607075	schodach
124.716461	125.289047	podaj
126.201607	127.167846	suszarke
128.295125	129.350831	wejsciowe
130.263391	131.319097	lazienki
132.213763	132.893709	wody
133.895736	134.879868	zewnatrz
135.720854	136.239761	dwa
137.581760	138.476426	zadzwon
139.478452	140.283652	spusc
141.267785	141.965624	cztery
143.075010	144.005463	glosniej
144.989596	145.794795	program
146.707355	147.440981	scisz
148.425114	149.248207	stopien
150.214446	150.608099	z
151.574339	152.630045	garderobie
153.632071	154.437270	zakrec
155.314043	156.065563	lampke
157.085482	157.890682	tarasie
158.874814	159.697907	lozko
160.664147	161.505133	gabinecie
162.596626	163.491292	kwiatki
164.529104	165.549024	oswietlenie
166.336330	166.908916	trzy
168.018302	168.930862	stacje
169.914995	170.755981	odblokuj
171.901153	172.563206	palnik
173.583126	174.280965	ciszej
175.229311	175.962938	okap
